"programme","gender","ht"
"Core","F",55.0698281494537
"Pre-prep","F",58.709907200156
"Core","F",53.4497215697767
"Core","F",57.4735934731528
"Core","F",54.771437333099
"Core","F",54.4085039063
"Core","F",56.2026340765768
"Core","F",66.4811270916507
"Pre-prep","F",68.2152568408885
"Pre-prep","F",61.9880252910738
"Core","F",63.3045971904819
"Core","F",59.4401227855611
"Core","F",57.4109899722735
"Core","F",61.562814521465
"Core","F",64.7935190340552
"Prep","F",53.4299478108975
"Pre-prep","F",56.3542585700056
"Pre-prep","F",53.9973685250034
"Pre-prep","F",61.7092636082757
"Prep","F",68.1351351673637
"Core","F",63.8901182137235
"Core","F",67.0089268852828
"Pre-prep","F",57.610618923578
"Core","F",59.3038057595723
"Prep","F",64.9406946027915
"Core","F",57.3121918569807
"Core","F",65.4150216307663
"Pre-prep","F",58.1505032369412
"Core","F",55.888594805639
"Core","F",62.8829323934396
"Core","F",59.541355398436
"Core","F",68.121060472524
"Core","F",58.0397039520324
"Core","F",68.3889168754835
"Core","F",50.8635771065147
"Core","F",60.2955120737103
"Core","F",54.5960828358564
"Core","F",56.4162427987134
"Core","F",61.7277653033147
"Prep","F",65.1948058502574
"Pre-prep","F",64.2800831336212
"Core","F",57.0029846009566
"Pre-prep","F",66.4980202979524
"Core","F",60.450382441827
"Pre-prep","F",61.9071580374518
"Prep","F",68.9222664124799
"Core","F",63.426848310399
"Core","F",54.8191678743303
"Core","F",59.5531267500601
"Pre-prep","F",58.1362626207399
"Core","F",62.1235304896821
"Core","F",57.7054381267637
"Core","F",53.2535801141136
"Prep","F",61.0499431056289
"Core","F",59.565634375523
"Core","F",52.0507726988218
"Prep","F",56.4640117485004
"Core","F",57.2481143930577
"Core","F",65.3209964396835
"Pre-prep","F",60.9378850890982
"Pre-prep","F",57.8021546381586
"Pre-prep","F",61.1635821420236
"Core","F",67.0889275763591
"Core","F",58.1726222052704
"Prep","F",55.332187192947
"Pre-prep","F",57.4976081491935
"Core","F",62.7725480464223
"Core","F",55.4674179616757
"Prep","F",49.7382192244492
"Prep","F",67.2379413148689
"Pre-prep","F",65.8980974325034
"Core","F",56.5147784715849
"Core","F",56.4135994271907
"Pre-prep","F",58.8515079923063
"Core","F",63.8585038142573
"Core","F",56.0078402615089
"Prep","F",54.8110292335141
"Core","F",65.7990933640593
"Pre-prep","F",59.0637011655716
"Prep","F",64.5621994101728
"Pre-prep","F",58.2924366090875
"Pre-prep","F",70.300829998448
"Pre-prep","F",56.2009948123787
"Core","F",54.0324313793655
"Core","F",51.9120147249651
"Core","F",51.494673040496
"Core","F",69.617352582482
"Prep","F",62.5866093727272
"Core","F",58.8136630890716
"Core","F",51.2490894532799
"Core","F",52.7835550121412
"Core","F",53.3551119837955
"Core","F",67.4020127706909
"Core","F",61.2069434109432
"Core","F",59.9595516408776
"Core","F",69.7653274299696
"Prep","F",51.9983352621599
"Core","F",64.4544643408465
"Pre-prep","F",57.0942625567838
"Core","F",55.3998322336654
"Pre-prep","F",70.0057635055143
"Core","F",57.6579871306224
"Core","F",64.2343202221682
"Core","F",63.5882797785595
"Prep","F",54.626591970831
"Pre-prep","F",59.7723997953088
"Prep","F",68.0752550341106
"Core","F",53.3669226929864
"Pre-prep","F",59.104809736176
"Core","F",57.8812871466365
"Core","F",62.3754833061176
"Core","F",62.2863904673303
"Pre-prep","F",57.4184964751525
"Pre-prep","F",58.7245072999761
"Prep","F",59.9387616397988
"Core","F",63.1086614433275
"Core","F",63.1033376294461
"Pre-prep","F",55.9133339814851
"Core","F",61.632909184707
"Core","F",64.231540224212
"Prep","F",60.9020493072161
"Prep","F",60.6810818519076
"Prep","F",54.1919994475078
"Prep","F",55.7902589520845
"Pre-prep","F",56.9836177432495
"Core","F",61.0497692856617
"Prep","F",52.5045330697406
"Prep","F",60.1740054262494
"Core","F",63.5492091413104
"Prep","F",60.6557132475913
"Core","F",62.232088249586
"Core","F",55.2215684289568
"Core","F",59.1942208511148
"Prep","F",58.8375099740705
"Core","F",57.3613111758909
"Prep","F",55.8241218992338
"Pre-prep","F",67.2314352473396
"Core","F",48.808227100306
"Core","F",60.53420492485
"Core","F",67.5273735100014
"Core","F",63.8335926614738
"Core","F",61.6690430051912
"Core","F",59.8892106848538
"Pre-prep","F",58.6678628167361
"Core","F",53.6405304334062
"Prep","F",59.0595554536021
"Core","F",55.9296461924299
"Prep","F",63.0491018458573
"Pre-prep","F",53.561606766055
"Pre-prep","F",56.9857343760688
"Pre-prep","F",67.5926529174867
"Pre-prep","F",59.3966864688729
"Core","F",65.7272758201712
"Pre-prep","F",65.0376558786585
"Core","F",61.4479035203087
"Core","F",62.6302408859406
"Prep","F",56.0406188529806
"Prep","F",66.674210903668
"Core","F",60.6286363428323
"Core","F",61.3696489450996
"Core","F",57.5655071582226
"Core","F",59.7855008722775
"Core","F",62.3742540825986
"Core","F",51.8813197951879
"Core","F",59.2250450357026
"Core","F",63.806203955486
"Pre-prep","F",66.199174011371
"Core","F",62.0411026841552
"Core","F",63.6240276964589
"Core","F",63.8395860310934
"Prep","F",61.7621342686653
"Core","F",59.5162123758914
"Pre-prep","F",65.5417692819354
"Pre-prep","F",58.1291028455763
"Pre-prep","F",53.8033198760162
"Core","F",63.0069934014993
"Pre-prep","F",51.0302330533884
"Prep","F",55.7282413170456
"Core","F",50.9999089484505
"Core","F",62.0731413160639
"Prep","F",63.5784904929114
"Core","F",59.512687791857
"Prep","F",51.7140684644008
"Prep","F",55.5088291362445
"Prep","F",55.8170224576995
"Core","F",57.405715800544
"Core","F",57.6254309983791
"Pre-prep","F",61.8806501344698
"Prep","F",59.6578517148088
"Pre-prep","F",60.0409093950569
"Prep","F",57.0784640976474
"Pre-prep","F",58.2181252529571
"Core","F",67.3222935240343
"Core","F",65.2721526653231
"Pre-prep","F",53.8497022861568
"Core","F",60.7652292252684
"Core","F",58.3265000053832
"Pre-prep","F",62.4804278453559
"Pre-prep","F",50.0707428758265
"Core","F",63.306158066209
"Pre-prep","F",66.017074894629
"Core","F",49.6824993137169
"Pre-prep","F",59.1842810670147
"Pre-prep","F",64.7898904787198
"Core","F",62.6520312547347
"Prep","F",63.2914112445162
"Core","F",62.283229108019
"Core","F",50.184028061395
"Pre-prep","F",61.4365317815588
"Pre-prep","F",55.827016405537
"Core","F",64.8944106314591
"Prep","F",54.1896516623093
"Pre-prep","F",63.8663999958971
"Pre-prep","F",53.2985499908381
"Prep","F",55.5470692391114
"Core","F",63.1607413488934
"Prep","F",61.8739114011939
"Core","F",57.6644814965822
"Core","F",57.7087061769503
"Core","F",57.8323829214018
"Prep","F",59.5253353426046
"Core","F",56.8223720756021
"Core","F",71.8934870027429
"Prep","F",58.4858561671598
"Pre-prep","F",60.9759765016979
"Core","F",52.6339302374167
"Core","F",55.4919672780651
"Core","F",62.7776783802792
"Core","F",66.6320855312891
"Core","F",51.5628623655922
"Core","F",60.4959229126067
"Prep","F",56.7372903256906
"Core","F",55.4302538262487
"Pre-prep","F",57.7822256834643
"Prep","F",60.2763342633092
"Prep","F",56.5538026169518
"Pre-prep","F",63.9435288219162
"Prep","F",61.1980586920825
"Core","F",67.074093077752
"Pre-prep","F",52.0679600229494
"Prep","F",55.0354571547954
"Core","F",64.2814192631699
"Prep","F",62.3170012496341
"Core","F",58.6404168626087
"Prep","F",59.3846198162813
"Core","F",72.7701091692626
"Core","F",60.2297793060114
"Pre-prep","F",52.7142129044853
"Core","F",62.6688434572387
"Pre-prep","F",59.9774496043632
"Core","F",52.010593800297
"Core","F",66.6963890256998
"Core","F",62.7534744364765
"Core","F",58.4195227209453
"Pre-prep","F",60.4217824618001
"Core","F",61.3634080288918
"Core","F",55.3357700634823
"Pre-prep","F",55.4944622339229
"Prep","F",73.7195624099705
"Core","F",57.7580055473508
"Core","F",66.4068314475042
"Core","F",55.4255895577252
"Pre-prep","F",57.1061932851688
"Core","F",64.1806500040262
"Pre-prep","F",61.417606427272
"Prep","F",66.809924763307
"Prep","F",56.9106072000079
"Prep","F",66.7741343089108
"Core","F",68.998514029097
"Prep","F",57.7258523418951
"Pre-prep","F",61.0325303472496
"Core","F",61.6281002606823
"Prep","F",49.8489962049082
"Core","F",54.8592979343878
"Pre-prep","F",60.643795180197
"Pre-prep","F",60.1360941434508
"Pre-prep","F",59.8485646429434
"Prep","F",63.2348824818492
"Prep","F",69.09651330102
"Core","F",56.9061136418694
"Core","F",63.7530490978785
"Core","F",58.3706913317143
"Pre-prep","F",66.0901653487644
"Core","F",54.8472430695551
"Core","F",63.811474525267
"Pre-prep","F",52.4864239119411
"Core","F",61.9944905384673
"Core","F",63.6839779155627
"Pre-prep","F",51.6111643831072
"Pre-prep","F",61.5135276055902
"Core","F",55.3866143187858
"Prep","F",60.3377901431675
"Core","F",61.1617780570295
"Pre-prep","F",62.0938587118387
"Core","F",66.7942504871653
"Core","F",58.7530643110868
"Prep","F",55.7289638726987
"Prep","F",59.5969814419614
"Core","F",67.7608590969245
"Core","F",56.8284494360212
"Prep","F",62.654494876755
"Core","F",65.6820462516017
"Prep","F",61.5358052905825
"Prep","F",56.7935500363284
"Prep","F",62.2723589015296
"Core","F",64.8105154812962
"Pre-prep","F",49.5912601934165
"Core","F",54.1161154703297
"Prep","F",59.6447597101394
"Pre-prep","F",61.1565379050673
"Core","F",61.2686066207612
"Core","F",58.3439344054438
"Pre-prep","F",61.8167444520657
"Core","F",61.2191885666251
"Pre-prep","F",58.4257292074767
"Pre-prep","F",69.3943341396928
"Prep","F",61.1450866894699
"Prep","F",62.8932010970246
"Core","F",56.5881377256113
"Prep","F",63.3461299096301
"Pre-prep","F",68.1462878178379
"Core","F",61.5686898027083
"Prep","F",69.8841147135133
"Prep","F",60.5785908562537
"Prep","F",66.5302952548634
"Prep","F",51.9028146045743
"Core","F",50.1144803445225
"Prep","F",52.1270004477265
"Core","F",58.4700423698703
"Core","F",61.6890576872917
"Core","F",54.6258236560443
"Pre-prep","F",59.166542590035
"Pre-prep","F",61.2782992432877
"Core","F",66.3316040872627
"Core","F",64.2140146899049
"Core","F",59.9466867741495
"Core","F",58.8688578952359
"Pre-prep","F",57.6678024699525
"Prep","F",62.1611137009732
"Pre-prep","F",63.3618537386492
"Core","F",58.8547613490649
"Pre-prep","F",65.3607664672752
"Core","F",52.9071189244847
"Core","F",72.152518125874
"Prep","F",59.7883620201237
"Prep","F",60.940389248197
"Core","F",59.294476929792
"Pre-prep","F",58.0345216962031
"Core","F",56.6978456041054
"Core","F",54.4431388223742
"Prep","F",60.8233405092101
"Core","F",57.8002083534658
"Prep","F",65.036912251732
"Core","F",48.3643730138046
"Prep","F",57.449108205388
"Prep","F",62.0191970625708
"Core","F",58.5081430759796
"Core","F",63.3815208297645
"Pre-prep","F",64.8853001734134
"Core","F",63.1257435552711
"Pre-prep","F",59.0159569141727
"Prep","F",63.7101326288578
"Core","F",68.7183529391615
"Core","F",57.8965775278612
"Pre-prep","F",64.308814760708
"Core","F",58.3958203447836
"Prep","F",55.7016191101332
"Core","F",64.4648050498152
"Core","F",60.034279404864
"Pre-prep","F",56.0954108455518
"Prep","F",50.7846595236403
"Pre-prep","F",59.9883209894665
"Pre-prep","F",60.6065441785825
"Prep","F",56.7763078656971
"Core","F",61.5162297578739
"Prep","F",60.3650133853568
"Core","F",61.0270316461528
"Pre-prep","F",58.7029032153699
"Prep","F",54.7269697033357
"Core","F",60.2745761365545
"Core","F",58.9935896725244
"Core","F",58.7348281660556
"Core","F",61.1899193442891
"Prep","F",58.0191670678562
"Core","F",66.5551200627965
"Pre-prep","F",61.4496001772483
"Core","F",62.1360417613031
"Pre-prep","F",60.6901200991089
"Core","F",53.733056560675
"Core","F",65.5187531580408
"Prep","F",62.5031516539335
"Pre-prep","F",58.3121646310947
"Core","F",61.3835682419778
"Pre-prep","F",61.9073909033371
"Core","F",64.0719123843204
"Core","F",63.3870243707302
"Core","F",57.9110400510426
"Core","F",57.5737342390722
"Core","F",58.4574958654353
"Core","F",50.8501788503928
"Pre-prep","F",53.0652835078574
"Core","F",64.5847999243721
"Core","F",62.6186326900283
"Core","F",55.5743803780639
"Pre-prep","F",53.9348576521988
"Pre-prep","F",55.1389152016956
"Prep","F",59.1005601726485
"Core","F",57.7340244714771
"Core","F",69.2281649568818
"Core","F",50.8627945893929
"Core","F",58.8257595100571
"Prep","F",62.0141893465539
"Core","F",65.8443574248043
"Pre-prep","F",52.9402142304446
"Core","F",58.8125821665204
"Pre-prep","F",59.7466335054359
"Pre-prep","F",53.729141155667
"Prep","F",61.413226603449
"Pre-prep","F",63.7556287053034
"Pre-prep","F",65.1216145157157
"Prep","F",64.3267645907315
"Pre-prep","F",55.6215181787281
"Pre-prep","F",53.4883490157014
"Pre-prep","F",69.5280916295288
"Prep","F",62.8095741896299
"Core","F",51.7693674613536
"Core","F",49.3381235029775
"Prep","F",58.5408707120487
"Prep","F",59.2332768391154
"Core","F",58.4113875035348
"Prep","F",54.2517955792491
"Core","F",59.2858771843865
"Prep","F",58.7838877835232
"Core","F",66.7790274633926
"Core","F",62.3186817741113
"Core","F",58.5689702977466
"Pre-prep","F",52.7460739782259
"Prep","F",61.7032704999431
"Core","F",55.8797127748963
"Prep","F",56.757304332695
"Prep","F",56.155697141395
"Pre-prep","F",52.3655508046014
"Pre-prep","F",58.2789918745825
"Core","F",44.5219006143932
"Prep","F",58.2224396376631
"Core","F",60.107999798859
"Prep","F",56.0021633255902
"Prep","F",47.7981684179694
"Pre-prep","F",54.1225073993766
"Prep","F",57.8757731812212
"Core","F",62.7718710352029
"Core","F",59.7783560099889
"Prep","F",56.0800201663525
"Core","F",65.2010383070623
"Core","F",47.1535162726967
"Core","F",66.2846961433568
"Prep","F",59.3692625452893
"Pre-prep","F",62.852100057685
"Core","F",54.449749151978
"Prep","F",56.4102379284852
"Pre-prep","F",67.8193770760383
"Pre-prep","F",57.3865178909865
"Core","F",60.5001708199756
"Prep","F",57.5793834128111
"Core","F",62.6411951204016
"Core","F",62.1286393472869
"Core","F",53.618395651603
"Prep","F",54.241413857219
"Core","F",62.6287989288401
"Prep","F",62.6680277641295
"Core","F",53.8732566674741
"Pre-prep","F",60.5723267180092
"Core","F",53.8590885528611
"Core","F",64.7775673069986
"Core","F",50.8107264746814
"Core","F",57.8295000583347
"Core","F",50.0212703515206
"Prep","F",58.9317088647765
"Core","F",68.3804438001552
"Core","F",60.3751693260708
"Core","F",61.1686808029386
"Pre-prep","F",54.3024974239935
"Pre-prep","F",61.5846416196181
"Core","F",64.8584755580823
"Core","F",60.7155990124133
"Core","F",53.8544323929409
"Pre-prep","F",62.1003847152438
"Pre-prep","F",61.3065184152596
"Core","F",62.076983575006
"Core","F",67.8851022593111
"Core","F",59.5170022654218
"Core","F",73.374178788179
"Pre-prep","F",54.3290299218303
"Prep","F",56.524918963701
"Pre-prep","F",68.3430316896694
"Core","F",58.2696704526923
"Core","F",59.9959410996912
"Core","F",54.6483771994219
"Core","F",61.5533761893551
"Core","F",62.2731138731603
"Prep","F",59.9433892315195
"Core","F",70.0317682583321
"Pre-prep","F",60.3517627036806
"Core","F",57.3750966804164
"Core","F",55.7317671897389
"Prep","F",68.4339301346666
"Prep","F",56.6348637198887
"Pre-prep","F",59.4239271749137
"Core","F",63.2688485509068
"Core","F",60.2312309746041
"Core","F",56.6959678708794
"Prep","F",71.075935672593
"Pre-prep","F",64.6733584179854
"Pre-prep","F",56.9239852291121
"Core","F",56.5136921713264
"Core","F",58.62185845757
"Core","F",64.0227467425811
"Prep","F",65.4991919126481
"Prep","F",57.2687296751616
"Core","F",58.2934290197905
"Core","F",65.0857682481927
"Prep","F",58.1969712799216
"Core","F",54.3164873339321
"Core","F",64.8311634923588
"Core","F",64.7081912960757
"Core","F",61.259807880293
"Core","F",56.8649002186017
"Core","F",57.8482164137956
"Core","F",49.5830408439595
"Prep","F",60.0824872893566
"Core","F",64.1307820164331
"Prep","F",65.4386462064032
"Core","F",62.3288995943763
"Pre-prep","F",57.0641085179229
"Prep","F",62.5318800861701
"Core","F",52.8448897997836
"Prep","F",61.2731515121297
"Core","F",50.1850912196797
"Core","F",59.1946982501379
"Core","F",55.1218912398669
"Pre-prep","F",55.7155399729337
"Prep","F",60.4907542139114
"Prep","F",52.0641243965497
"Core","F",57.4072823884889
"Pre-prep","F",65.7717206289148
"Core","F",56.4587197880719
"Pre-prep","F",58.523572060911
"Core","F",51.3907835322715
"Core","F",57.208943988569
"Pre-prep","F",58.284055425575
"Pre-prep","F",64.5269257193585
"Prep","F",56.7142484069534
"Core","F",58.1795960251026
"Core","F",53.6159392822871
"Pre-prep","F",59.5554370747567
"Pre-prep","F",60.7082503318821
"Prep","F",56.0988998251575
"Core","F",51.4315527020482
"Prep","F",53.691447908379
"Core","F",58.0934353914435
"Pre-prep","F",63.5131353476401
"Core","F",58.7238797730394
"Pre-prep","F",64.9684223672486
"Prep","F",61.0099445330125
"Core","F",51.2167412241488
"Core","F",62.4445579214971
"Core","F",57.6423652257435
"Core","F",70.26810206145
"Pre-prep","F",66.6510718473458
"Pre-prep","F",57.7104476004226
"Core","F",63.8308606047125
"Pre-prep","F",65.4561900106647
"Core","F",54.2009187100206
"Core","F",67.1624706332206
"Prep","F",54.9654789501264
"Prep","F",61.3021231229148
"Core","F",62.7823222776086
"Pre-prep","F",60.8158541943142
"Prep","F",54.7184833313316
"Core","F",70.9734347598875
"Pre-prep","F",55.9280916718001
"Pre-prep","F",60.5817755005891
"Core","F",55.5761534820344
"Core","F",63.4244596950322
"Pre-prep","F",54.0038308156039
"Core","F",67.8899060621201
"Core","F",60.4598063498344
"Core","F",61.2321679399564
"Prep","F",64.8348289669694
"Pre-prep","F",52.6352262183906
"Pre-prep","F",58.9184593601149
"Pre-prep","F",58.7464502295071
"Core","F",64.7521791901889
"Prep","F",58.1569820253028
"Core","F",60.2952176772002
"Core","F",65.445161654858
"Prep","F",61.1170045541629
"Core","F",69.7458258165352
"Core","F",67.4419683732127
"Core","F",60.0107887344496
"Prep","F",64.1409230808849
"Pre-prep","F",65.3343452230613
"Pre-prep","F",60.3127650952891
"Pre-prep","F",67.1044314369751
"Pre-prep","F",57.4318546810801
"Core","F",58.1186074204532
"Core","F",62.7886434936881
"Prep","F",53.1398275916884
"Core","F",51.3228580117376
"Pre-prep","F",59.3868106839428
"Pre-prep","F",58.183508838168
"Pre-prep","F",47.0385037784014
"Pre-prep","F",59.4453372255258
"Core","F",62.8236625737222
"Prep","F",62.9841480185835
"Core","F",65.8823505541339
"Prep","F",61.8458518171659
"Pre-prep","F",60.6284065156219
"Core","F",60.3145765312947
"Core","F",59.6850340601272
"Core","F",65.7291207950497
"Prep","F",55.3986172754216
"Core","F",60.3832102359032
"Core","F",58.2521175995184
"Pre-prep","F",66.6307177594118
"Prep","F",48.3821425970726
"Pre-prep","F",59.3765141767163
"Core","F",56.4573600066499
"Prep","F",52.9100024038797
"Pre-prep","F",61.0158311299012
"Core","M",89.9834768612786
"Core","M",94.6275037858441
"Pre-prep","M",87.0863160715102
"Pre-prep","M",87.8861571522008
"Core","M",90.7500189184923
"Core","M",86.9895037724441
"Core","M",93.7166232210191
"Prep","M",84.0989212006443
"Core","M",97.7288539658144
"Prep","M",102.06060938307
"Pre-prep","M",98.2941068939128
"Core","M",88.8188079649239
"Core","M",86.0237795853615
"Pre-prep","M",92.6270813277136
"Core","M",87.6836493533909
"Core","M",99.9820645982701
"Pre-prep","M",82.3649291354186
"Pre-prep","M",92.5299769689956
"Pre-prep","M",90.5820299712233
"Pre-prep","M",85.3717065592816
"Core","M",80.2796565996242
"Prep","M",96.0553902911624
"Core","M",91.6454455343586
"Core","M",86.5237175926657
"Core","M",86.3346669094717
"Core","M",88.4540628830371
"Core","M",97.5666668254972
"Pre-prep","M",93.7454476368843
"Prep","M",88.6856318480577
"Core","M",80.0446691895931
"Core","M",90.7521530440352
"Core","M",85.5380820840022
"Pre-prep","M",83.7437339341291
"Core","M",83.7809508296467
"Prep","M",86.6006174897575
"Prep","M",94.8810483547428
"Pre-prep","M",98.6966083080683
"Core","M",83.6945807472773
"Pre-prep","M",89.6122400069635
"Prep","M",91.7865124964104
"Prep","M",98.5061091024181
"Core","M",88.6360132942411
"Pre-prep","M",93.5950979377021
"Core","M",100.322051210901
"Core","M",92.3037308732888
"Core","M",92.576052291847
"Prep","M",87.7626210107742
"Core","M",95.299460184131
"Core","M",90.5990821385983
"Prep","M",85.9290998775802
"Core","M",89.321626684885
"Core","M",92.9359876231125
"Pre-prep","M",93.3913076894527
"Core","M",84.0521481767157
"Pre-prep","M",85.4555610040305
"Core","M",86.2354065299283
"Core","M",94.146815016212
"Pre-prep","M",95.9037255952147
"Core","M",93.7380497947356
"Core","M",92.6308918736427
"Core","M",88.2073723560823
"Pre-prep","M",98.2677336204375
"Core","M",83.9974999129082
"Prep","M",90.9664431799123
"Pre-prep","M",97.905740856653
"Core","M",94.6038587230627
"Pre-prep","M",101.103861910507
"Core","M",96.7828625599451
"Core","M",101.379805707608
"Pre-prep","M",86.3877101321107
"Pre-prep","M",96.3404268913396
"Core","M",93.1248433931741
"Prep","M",85.0482239890549
"Core","M",88.6588311910729
"Prep","M",82.7147156060225
"Core","M",98.0837429552167
"Prep","M",91.6074326971947
"Pre-prep","M",99.7968047740607
"Core","M",83.008926110009
"Core","M",85.032217323198
"Prep","M",84.187776252061
"Prep","M",91.897796389092
"Core","M",86.4734700179898
"Core","M",86.6630541054683
"Prep","M",82.1884022609685
"Core","M",89.8001479068653
"Prep","M",90.026174600487
"Core","M",86.6320802103384
"Pre-prep","M",87.3016711948583
"Core","M",91.0265041611847
"Prep","M",93.4966479332563
"Prep","M",84.3067255973831
"Core","M",89.3350120763157
"Core","M",89.7114643768104
"Core","M",79.5985703744339
"Prep","M",92.1968449330257
"Core","M",91.9635423415164
"Prep","M",89.7618682540206
"Prep","M",92.0151770096372
"Pre-prep","M",81.1658464176102
"Pre-prep","M",100.623559438469
"Prep","M",90.7674758347685
"Prep","M",93.6741636925644
"Pre-prep","M",92.2982304100481
"Pre-prep","M",80.2271333252867
"Core","M",89.36658101084
"Prep","M",94.7662527613548
"Core","M",92.6113787965585
"Core","M",97.5780957892264
"Prep","M",77.4121456461361
"Core","M",83.4302704061317
"Core","M",89.1812175089402
"Prep","M",89.6209812538679
"Core","M",98.2844998463524
"Prep","M",89.5217454430393
"Core","M",98.8681928816468
"Core","M",86.9674992960483
"Prep","M",86.1640229486459
"Prep","M",85.128161598152
"Pre-prep","M",85.1834851870067
"Pre-prep","M",93.7284943560513
"Core","M",94.4393267750331
"Prep","M",91.9526436851718
"Core","M",90.0660903577064
"Core","M",94.2454439959293
"Pre-prep","M",83.8047170792302
"Core","M",92.1140523369012
"Core","M",86.5689072154509
"Prep","M",91.9510865730303
"Core","M",89.204505440886
"Core","M",90.1982961447299
"Pre-prep","M",93.3209772001686
"Pre-prep","M",91.8719058417484
"Core","M",96.1533584638693
"Pre-prep","M",89.8578755901256
"Core","M",96.1211331141102
"Prep","M",94.698384395702
"Pre-prep","M",91.8130462587532
"Core","M",93.1738969533119
"Pre-prep","M",92.2975692326468
"Core","M",82.9366259456573
"Pre-prep","M",89.1207395549267
"Core","M",85.6083416791062
"Pre-prep","M",79.662588436706
"Core","M",91.0237225450802
"Core","M",87.6203919726669
"Core","M",84.8851339684136
"Core","M",84.9497473730546
"Core","M",89.9595273184495
"Prep","M",94.0499684509891
"Core","M",90.5482398866634
"Prep","M",77.5889617438891
"Prep","M",84.475496360333
"Core","M",84.6879604476679
"Pre-prep","M",97.4090325075508
"Core","M",95.1410657204845
"Core","M",93.3186469727647
"Core","M",91.0833955647674
"Prep","M",94.0428230210661
"Core","M",92.1888085218071
"Core","M",92.5482775721276
"Pre-prep","M",81.1614906791326
"Core","M",88.3225062387544
"Core","M",99.7508760330588
"Core","M",85.5648078215538
"Core","M",90.8833105645608
"Prep","M",91.121486129936
"Core","M",97.1759509302077
"Core","M",89.1499112072447
"Core","M",89.2938764483652
"Prep","M",95.3006684228189
"Pre-prep","M",91.0319006791895
"Core","M",88.620881775097
"Prep","M",87.0469694389803
"Core","M",83.1256013405243
"Core","M",90.695738466539
"Prep","M",90.5365363791682
"Prep","M",84.0195654386087
"Pre-prep","M",91.4886780070083
"Pre-prep","M",89.6862271824838
"Pre-prep","M",83.9772663787293
"Prep","M",90.0768958232232
"Prep","M",86.8599059397828
"Prep","M",84.6534049497019
"Core","M",97.444908085219
"Core","M",85.9488840912351
"Prep","M",86.8710432786873
"Prep","M",95.3175926509403
"Core","M",79.4382242705799
"Core","M",80.0426294248626
"Pre-prep","M",85.7681988248084
"Pre-prep","M",83.478639670104
"Pre-prep","M",90.87969628172
"Pre-prep","M",89.4531844563098
"Prep","M",87.9881120664575
"Prep","M",102.746552676017
"Core","M",90.9596937427091
"Core","M",89.6839879762288
"Core","M",93.8003931359636
"Core","M",86.0763112656707
"Core","M",98.0541007835555
"Core","M",84.4669846778935
"Core","M",93.0948333805124
"Prep","M",88.4471347771737
"Core","M",96.2437297700732
"Core","M",84.9903663935741
"Core","M",77.9138329922391
"Core","M",86.9779283582127
"Pre-prep","M",90.8938881199874
"Pre-prep","M",85.5549199637256
"Prep","M",88.224765672731
"Core","M",98.2564076868014
"Core","M",86.8909578334634
"Core","M",95.0802440887177
"Core","M",81.2883315991906
"Prep","M",97.0898792748976
"Core","M",91.3253440587022
"Core","M",87.6520903416818
"Prep","M",92.7780307294421
"Core","M",101.012205745782
"Prep","M",88.3015956248438
"Core","M",83.7075141527527
"Core","M",84.6851869302031
"Core","M",92.6489203860149
"Prep","M",94.8952400757551
"Core","M",85.09798785452
"Pre-prep","M",85.0319105597245
"Prep","M",90.5909553987716
"Core","M",93.6340967483694
"Prep","M",90.9412354888767
"Pre-prep","M",81.9355186866645
"Prep","M",91.9925965808904
"Prep","M",92.7833873029075
"Core","M",90.9488934431567
"Core","M",89.1067113052006
"Core","M",90.3269051583301
"Prep","M",97.4297801758951
"Core","M",87.8513220577605
"Prep","M",89.3404951557321
"Prep","M",88.063597535954
"Core","M",86.3664400157162
"Pre-prep","M",92.57142023256
"Pre-prep","M",92.5226377916589
"Prep","M",86.0083495933999
"Pre-prep","M",91.0661800397024
"Pre-prep","M",93.5957150221657
"Prep","M",90.5999017296616
"Prep","M",82.0080607969922
"Prep","M",93.3796986169959
"Prep","M",93.5591924471887
"Core","M",86.2667752790224
"Core","M",98.7477557399516
"Pre-prep","M",80.0313182818663
"Pre-prep","M",92.5110949668852
"Prep","M",84.5125912905383
"Pre-prep","M",84.0832385452351
"Core","M",87.4885908629972
"Core","M",95.6273763888518
"Pre-prep","M",86.1322385782005
"Core","M",85.5069351873147
"Core","M",90.5767901152543
"Core","M",92.5053936900129
"Pre-prep","M",92.2364775780182
"Pre-prep","M",89.8212927822614
"Pre-prep","M",84.471129675787
"Prep","M",85.4534073893201
"Core","M",92.922351193983
"Core","M",87.4055522721892
"Pre-prep","M",80.6977159350391
"Core","M",96.2192923697083
"Core","M",97.5907028754584
"Prep","M",87.947566390675
"Core","M",93.0460647793144
"Pre-prep","M",97.0516825060468
"Core","M",89.1566115006753
"Pre-prep","M",98.4469373694575
"Pre-prep","M",82.4527113771108
"Core","M",95.8358795617633
"Core","M",89.1748547739668
"Core","M",89.0408745517288
"Core","M",94.6593075814503
"Core","M",91.7072687756461
"Core","M",89.1834680795716
"Core","M",85.5629401253279
"Core","M",89.0782183551879
"Prep","M",86.6605089258569
"Core","M",90.1377061787052
"Core","M",94.4661867887287
"Core","M",87.4109767994784
"Prep","M",87.4427658076341
"Core","M",96.517983228782
"Core","M",96.8537271797781
"Core","M",92.8630755581256
"Prep","M",86.2067897356052
"Core","M",84.6149425226442
"Pre-prep","M",87.3805512614162
"Core","M",83.6837929840543
